"","name","size","resellPrice","sellDate","day","date","sellMonth"
"3772","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,976,2017-06-19,"Monday"," June 19, 2017","Jun 2017"
"3773","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,905,2017-06-19,"Monday"," June 19, 2017","Jun 2017"
"3774","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,878,2017-06-18,"Sunday"," June 18, 2017","Jun 2017"
"3775","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,701,2017-06-17,"Saturday"," June 17, 2017","Jun 2017"
"3776","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6.5,900,2017-06-17,"Saturday"," June 17, 2017","Jun 2017"
"3777","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,800,2017-06-16,"Friday"," June 16, 2017","Jun 2017"
"3778","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,736,2017-06-16,"Friday"," June 16, 2017","Jun 2017"
"3779","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,700,2017-06-15,"Thursday"," June 15, 2017","Jun 2017"
"3780","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,640,2017-06-15,"Thursday"," June 15, 2017","Jun 2017"
"3781","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,800,2017-06-15,"Thursday"," June 15, 2017","Jun 2017"
"3782","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12,760,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017"
"3783","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,700,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017"
"3784","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,775,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017"
"3785","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,555,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017"
"3786","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,569,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017"
"3787","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,720,2017-06-12,"Monday"," June 12, 2017","Jun 2017"
"3788","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6.5,900,2017-06-12,"Monday"," June 12, 2017","Jun 2017"
"3789","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,765,2017-06-09,"Friday"," June 9, 2017","Jun 2017"
"3790","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,800,2017-06-09,"Friday"," June 9, 2017","Jun 2017"
"3791","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,750,2017-06-08,"Thursday"," June 8, 2017","Jun 2017"
"3792","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,736,2017-06-08,"Thursday"," June 8, 2017","Jun 2017"
"3793","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,695,2017-06-07,"Wednesday"," June 7, 2017","Jun 2017"
"3794","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,774,2017-06-07,"Wednesday"," June 7, 2017","Jun 2017"
"3795","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,745,2017-06-07,"Wednesday"," June 7, 2017","Jun 2017"
"3796","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,740,2017-06-06,"Tuesday"," June 6, 2017","Jun 2017"
"3797","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,770,2017-06-05,"Monday"," June 5, 2017","Jun 2017"
"3798","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,900,2017-06-02,"Friday"," June 2, 2017","Jun 2017"
"3799","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,900,2017-06-02,"Friday"," June 2, 2017","Jun 2017"
"3800","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,900,2017-06-02,"Friday"," June 2, 2017","Jun 2017"
"3801","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,650,2017-06-01,"Thursday"," June 1, 2017","Jun 2017"
"3802","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,650,2017-06-01,"Thursday"," June 1, 2017","Jun 2017"
"3803","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,760,2017-06-01,"Thursday"," June 1, 2017","Jun 2017"
"3804","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,630,2017-06-01,"Thursday"," June 1, 2017","Jun 2017"
"3805","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,720,2017-05-31,"Wednesday"," May 31, 2017","May 2017"
"3806","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,785,2017-05-31,"Wednesday"," May 31, 2017","May 2017"
"3807","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,705,2017-05-30,"Tuesday"," May 30, 2017","May 2017"
"3808","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,743,2017-05-30,"Tuesday"," May 30, 2017","May 2017"
"3809","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,701,2017-05-30,"Tuesday"," May 30, 2017","May 2017"
"3810","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,730,2017-05-26,"Friday"," May 26, 2017","May 2017"
"3811","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,760,2017-05-26,"Friday"," May 26, 2017","May 2017"
"3812","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,695,2017-05-26,"Friday"," May 26, 2017","May 2017"
"3813","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,760,2017-05-25,"Thursday"," May 25, 2017","May 2017"
"3814","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,680,2017-05-25,"Thursday"," May 25, 2017","May 2017"
"3815","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,762,2017-05-25,"Thursday"," May 25, 2017","May 2017"
"3816","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,685,2017-05-25,"Thursday"," May 25, 2017","May 2017"
"3817","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,680,2017-05-25,"Thursday"," May 25, 2017","May 2017"
"3818","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,590,2017-05-25,"Thursday"," May 25, 2017","May 2017"
"3819","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,800,2017-05-25,"Thursday"," May 25, 2017","May 2017"
"3820","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,595,2017-05-23,"Tuesday"," May 23, 2017","May 2017"
"3821","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",13,750,2017-05-23,"Tuesday"," May 23, 2017","May 2017"
"3822","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,765,2017-05-23,"Tuesday"," May 23, 2017","May 2017"
"3823","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6.5,1134,2017-05-23,"Tuesday"," May 23, 2017","May 2017"
"3824","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,900,2017-05-22,"Monday"," May 22, 2017","May 2017"
"3825","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,690,2017-05-22,"Monday"," May 22, 2017","May 2017"
"3826","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",7,515,2017-05-22,"Monday"," May 22, 2017","May 2017"
"3827","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",13.5,900,2017-05-18,"Thursday"," May 18, 2017","May 2017"
"3828","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,750,2017-05-18,"Thursday"," May 18, 2017","May 2017"
"3829","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,823,2017-05-17,"Wednesday"," May 17, 2017","May 2017"
"3830","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,700,2017-05-17,"Wednesday"," May 17, 2017","May 2017"
"3831","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",7,600,2017-05-16,"Tuesday"," May 16, 2017","May 2017"
"3832","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,900,2017-05-15,"Monday"," May 15, 2017","May 2017"
"3833","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,748,2017-05-15,"Monday"," May 15, 2017","May 2017"
"3834","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,720,2017-05-12,"Friday"," May 12, 2017","May 2017"
"3835","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,764,2017-05-12,"Friday"," May 12, 2017","May 2017"
"3836","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",13,800,2017-05-12,"Friday"," May 12, 2017","May 2017"
"3837","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",7,524,2017-05-11,"Thursday"," May 11, 2017","May 2017"
"3838","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,736,2017-05-10,"Wednesday"," May 10, 2017","May 2017"
"3839","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",13,700,2017-05-10,"Wednesday"," May 10, 2017","May 2017"
"3840","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11.5,738,2017-05-10,"Wednesday"," May 10, 2017","May 2017"
"3841","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6.5,930,2017-05-10,"Wednesday"," May 10, 2017","May 2017"
"3842","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,740,2017-05-10,"Wednesday"," May 10, 2017","May 2017"
"3843","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",13,750,2017-05-09,"Tuesday"," May 9, 2017","May 2017"
"3844","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,775,2017-05-09,"Tuesday"," May 9, 2017","May 2017"
"3845","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,740,2017-05-09,"Tuesday"," May 9, 2017","May 2017"
"3846","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12.5,840,2017-05-09,"Tuesday"," May 9, 2017","May 2017"
"3847","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,695,2017-05-09,"Tuesday"," May 9, 2017","May 2017"
"3848","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,650,2017-05-09,"Tuesday"," May 9, 2017","May 2017"
"3849","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,500,2017-05-05,"Friday"," May 5, 2017","May 2017"
"3850","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12.5,900,2017-05-05,"Friday"," May 5, 2017","May 2017"
"3851","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6.5,900,2017-05-05,"Friday"," May 5, 2017","May 2017"
"3852","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12,717,2017-05-04,"Thursday"," May 4, 2017","May 2017"
"3853","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",13,700,2017-05-04,"Thursday"," May 4, 2017","May 2017"
"3854","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,743,2017-05-03,"Wednesday"," May 3, 2017","May 2017"
"3855","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,800,2017-05-03,"Wednesday"," May 3, 2017","May 2017"
"3856","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6.5,1000,2017-05-03,"Wednesday"," May 3, 2017","May 2017"
"3857","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,710,2017-05-03,"Wednesday"," May 3, 2017","May 2017"
"3858","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12,760,2017-05-02,"Tuesday"," May 2, 2017","May 2017"
"3859","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12,740,2017-05-02,"Tuesday"," May 2, 2017","May 2017"
"3860","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",14,720,2017-05-02,"Tuesday"," May 2, 2017","May 2017"
"3861","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12.5,750,2017-05-02,"Tuesday"," May 2, 2017","May 2017"
"3862","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,661,2017-05-02,"Tuesday"," May 2, 2017","May 2017"
"3863","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,700,2017-05-02,"Tuesday"," May 2, 2017","May 2017"
"3864","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,654,2017-05-01,"Monday"," May 1, 2017","May 2017"
"3865","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,810,2017-05-01,"Monday"," May 1, 2017","May 2017"
"3866","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,700,2017-04-29,"Saturday"," April 29, 2017","Apr 2017"
"3867","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,667,2017-04-28,"Friday"," April 28, 2017","Apr 2017"
"3868","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,755,2017-04-28,"Friday"," April 28, 2017","Apr 2017"
"3869","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11.5,780,2017-04-27,"Thursday"," April 27, 2017","Apr 2017"
"3870","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,760,2017-04-27,"Thursday"," April 27, 2017","Apr 2017"
"3871","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,715,2017-04-27,"Thursday"," April 27, 2017","Apr 2017"
"3872","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",15,900,2017-04-27,"Thursday"," April 27, 2017","Apr 2017"
"3873","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,589,2017-04-27,"Thursday"," April 27, 2017","Apr 2017"
"3874","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,510,2017-04-27,"Thursday"," April 27, 2017","Apr 2017"
"3875","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,710,2017-04-27,"Thursday"," April 27, 2017","Apr 2017"
"3876","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,715,2017-04-27,"Thursday"," April 27, 2017","Apr 2017"
"3877","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,551,2017-04-26,"Wednesday"," April 26, 2017","Apr 2017"
"3878","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,725,2017-04-26,"Wednesday"," April 26, 2017","Apr 2017"
"3879","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,775,2017-04-25,"Tuesday"," April 25, 2017","Apr 2017"
"3880","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12,775,2017-04-25,"Tuesday"," April 25, 2017","Apr 2017"
"3881","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,759,2017-04-24,"Monday"," April 24, 2017","Apr 2017"
"3882","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,710,2017-04-24,"Monday"," April 24, 2017","Apr 2017"
"3883","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,900,2017-04-24,"Monday"," April 24, 2017","Apr 2017"
"3884","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,750,2017-04-21,"Friday"," April 21, 2017","Apr 2017"
"3885","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,703,2017-04-20,"Thursday"," April 20, 2017","Apr 2017"
"3886","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,740,2017-04-19,"Wednesday"," April 19, 2017","Apr 2017"
"3887","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,730,2017-04-19,"Wednesday"," April 19, 2017","Apr 2017"
"3888","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,730,2017-04-19,"Wednesday"," April 19, 2017","Apr 2017"
"3889","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,725,2017-04-19,"Wednesday"," April 19, 2017","Apr 2017"
"3890","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,726,2017-04-19,"Wednesday"," April 19, 2017","Apr 2017"
"3891","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11.5,750,2017-04-18,"Tuesday"," April 18, 2017","Apr 2017"
"3892","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,775,2017-04-18,"Tuesday"," April 18, 2017","Apr 2017"
"3893","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,685,2017-04-18,"Tuesday"," April 18, 2017","Apr 2017"
"3894","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,725,2017-04-18,"Tuesday"," April 18, 2017","Apr 2017"
"3895","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,700,2017-04-18,"Tuesday"," April 18, 2017","Apr 2017"
"3896","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,854,2017-04-18,"Tuesday"," April 18, 2017","Apr 2017"
"3897","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,711,2017-04-13,"Thursday"," April 13, 2017","Apr 2017"
"3898","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,700,2017-04-13,"Thursday"," April 13, 2017","Apr 2017"
"3899","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,780,2017-04-13,"Thursday"," April 13, 2017","Apr 2017"
"3900","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12,745,2017-04-13,"Thursday"," April 13, 2017","Apr 2017"
"3901","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,770,2017-04-13,"Thursday"," April 13, 2017","Apr 2017"
"3902","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,790,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3903","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",7,655,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3904","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,751,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3905","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,704,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3906","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,770,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3907","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12,750,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3908","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,615,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3909","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,655,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3910","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,685,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3911","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,790,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017"
"3912","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,685,2017-04-11,"Tuesday"," April 11, 2017","Apr 2017"
"3913","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",7,652,2017-04-11,"Tuesday"," April 11, 2017","Apr 2017"
"3914","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,675,2017-04-11,"Tuesday"," April 11, 2017","Apr 2017"
"3915","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,800,2017-04-10,"Monday"," April 10, 2017","Apr 2017"
"3916","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,800,2017-04-09,"Sunday"," April 9, 2017","Apr 2017"
"3917","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",14,900,2017-04-08,"Saturday"," April 8, 2017","Apr 2017"
"3918","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,645,2017-04-07,"Friday"," April 7, 2017","Apr 2017"
"3919","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,575,2017-04-06,"Thursday"," April 6, 2017","Apr 2017"
"3920","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,620,2017-04-06,"Thursday"," April 6, 2017","Apr 2017"
"3921","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,700,2017-04-06,"Thursday"," April 6, 2017","Apr 2017"
"3922","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",11,687,2017-04-06,"Thursday"," April 6, 2017","Apr 2017"
"3923","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,879,2017-04-06,"Thursday"," April 6, 2017","Apr 2017"
"3924","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,720,2017-04-05,"Wednesday"," April 5, 2017","Apr 2017"
"3925","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12.5,760,2017-04-05,"Wednesday"," April 5, 2017","Apr 2017"
"3926","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,701,2017-04-05,"Wednesday"," April 5, 2017","Apr 2017"
"3927","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8,720,2017-04-05,"Wednesday"," April 5, 2017","Apr 2017"
"3928","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6.5,900,2017-04-05,"Wednesday"," April 5, 2017","Apr 2017"
"3929","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,750,2017-04-04,"Tuesday"," April 4, 2017","Apr 2017"
"3930","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,650,2017-04-04,"Tuesday"," April 4, 2017","Apr 2017"
"3931","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,810,2017-04-04,"Tuesday"," April 4, 2017","Apr 2017"
"3932","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9,850,2017-04-04,"Tuesday"," April 4, 2017","Apr 2017"
"3933","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,700,2017-04-04,"Tuesday"," April 4, 2017","Apr 2017"
"3934","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6.5,800,2017-04-03,"Monday"," April 3, 2017","Apr 2017"
"3935","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",8.5,765,2017-04-03,"Monday"," April 3, 2017","Apr 2017"
"3936","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,780,2017-04-03,"Monday"," April 3, 2017","Apr 2017"
"3937","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,560,2017-04-03,"Monday"," April 3, 2017","Apr 2017"
"3938","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",13,770,2017-04-03,"Monday"," April 3, 2017","Apr 2017"
"3939","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,675,2017-03-31,"Friday"," March 31, 2017","Mar 2017"
"3940","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,790,2017-03-31,"Friday"," March 31, 2017","Mar 2017"
"3941","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12,750,2017-03-30,"Thursday"," March 30, 2017","Mar 2017"
"3942","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,600,2017-03-30,"Thursday"," March 30, 2017","Mar 2017"
"3943","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",12,769,2017-03-30,"Thursday"," March 30, 2017","Mar 2017"
"3944","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,800,2017-03-29,"Wednesday"," March 29, 2017","Mar 2017"
"3945","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",6,750,2017-03-29,"Wednesday"," March 29, 2017","Mar 2017"
"3946","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,777,2017-03-28,"Tuesday"," March 28, 2017","Mar 2017"
"3947","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",13,750,2017-03-27,"Monday"," March 27, 2017","Mar 2017"
"3948","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10.5,680,2017-03-27,"Monday"," March 27, 2017","Mar 2017"
"3949","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",13,800,2017-03-27,"Monday"," March 27, 2017","Mar 2017"
"3950","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",10,575,2017-03-27,"Monday"," March 27, 2017","Mar 2017"
"3951","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",7,620,2017-03-27,"Monday"," March 27, 2017","Mar 2017"
"3952","adidas Yeezy Boost 750 Light Brown Gum (Chocolate)",9.5,730,2017-03-27,"Monday"," March 27, 2017","Mar 2017"
