"","name","size","resellPrice","sellDate","day","date","sellMonth","model","color","retailPrice","releaseDate","releaseMonth","resellPercentage"
"144","adidas Yeezy Boost 350 V2 Zebra",5,701,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.18636363636364
"145","adidas Yeezy Boost 350 V2 Zebra",9,550,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.5
"146","adidas Yeezy Boost 350 V2 Zebra",12,670,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.04545454545455
"147","adidas Yeezy Boost 350 V2 Zebra",12.5,765,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.47727272727273
"148","adidas Yeezy Boost 350 V2 Zebra",8,525,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.38636363636364
"149","adidas Yeezy Boost 350 V2 Zebra",11,620,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.81818181818182
"150","adidas Yeezy Boost 350 V2 Zebra",11,610,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.77272727272727
"151","adidas Yeezy Boost 350 V2 Zebra",10,615,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.79545454545455
"152","adidas Yeezy Boost 350 V2 Zebra",9,599,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.72272727272727
"153","adidas Yeezy Boost 350 V2 Zebra",10,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.88636363636364
"154","adidas Yeezy Boost 350 V2 Zebra",8.5,595,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.70454545454545
"155","adidas Yeezy Boost 350 V2 Zebra",10,630,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.86363636363636
"156","adidas Yeezy Boost 350 V2 Zebra",11,647,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.94090909090909
"157","adidas Yeezy Boost 350 V2 Zebra",10,607,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.75909090909091
"158","adidas Yeezy Boost 350 V2 Zebra",7.5,559,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.54090909090909
"159","adidas Yeezy Boost 350 V2 Zebra",12.5,728,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.30909090909091
"160","adidas Yeezy Boost 350 V2 Zebra",8.5,560,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.54545454545455
"161","adidas Yeezy Boost 350 V2 Zebra",9.5,571,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.59545454545455
"162","adidas Yeezy Boost 350 V2 Zebra",7.5,560,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.54545454545455
"163","adidas Yeezy Boost 350 V2 Zebra",14,597,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.71363636363636
"164","adidas Yeezy Boost 350 V2 Zebra",13,629,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.85909090909091
"165","adidas Yeezy Boost 350 V2 Zebra",6,719,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.26818181818182
"166","adidas Yeezy Boost 350 V2 Zebra",8.5,588,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.67272727272727
"167","adidas Yeezy Boost 350 V2 Zebra",9,610,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.77272727272727
"168","adidas Yeezy Boost 350 V2 Zebra",6,743,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.37727272727273
"169","adidas Yeezy Boost 350 V2 Zebra",7.5,620,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.81818181818182
"170","adidas Yeezy Boost 350 V2 Zebra",11.5,636,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.89090909090909
"171","adidas Yeezy Boost 350 V2 Zebra",10,640,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.90909090909091
"172","adidas Yeezy Boost 350 V2 Zebra",4,772,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.50909090909091
"173","adidas Yeezy Boost 350 V2 Zebra",8,555,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.52272727272727
"174","adidas Yeezy Boost 350 V2 Zebra",13,650,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.95454545454545
"175","adidas Yeezy Boost 350 V2 Zebra",11.5,665,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.02272727272727
"176","adidas Yeezy Boost 350 V2 Zebra",10.5,585,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.65909090909091
"177","adidas Yeezy Boost 350 V2 Zebra",4,579,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.63181818181818
"178","adidas Yeezy Boost 350 V2 Zebra",9,542,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.46363636363636
"179","adidas Yeezy Boost 350 V2 Zebra",13,628,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.85454545454545
"180","adidas Yeezy Boost 350 V2 Zebra",8,520,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.36363636363636
"181","adidas Yeezy Boost 350 V2 Zebra",12,628,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.85454545454545
"182","adidas Yeezy Boost 350 V2 Zebra",8.5,550,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.5
"183","adidas Yeezy Boost 350 V2 Zebra",9.5,565,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.56818181818182
"184","adidas Yeezy Boost 350 V2 Zebra",11.5,605,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.75
"185","adidas Yeezy Boost 350 V2 Zebra",12,625,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.84090909090909
"186","adidas Yeezy Boost 350 V2 Zebra",9.5,560,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.54545454545455
"187","adidas Yeezy Boost 350 V2 Zebra",5,736,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.34545454545455
"188","adidas Yeezy Boost 350 V2 Zebra",8.5,565,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.56818181818182
"189","adidas Yeezy Boost 350 V2 Zebra",10.5,591,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.68636363636364
"190","adidas Yeezy Boost 350 V2 Zebra",11,675,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.06818181818182
"191","adidas Yeezy Boost 350 V2 Zebra",10,647,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.94090909090909
"192","adidas Yeezy Boost 350 V2 Zebra",12,670,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.04545454545455
"193","adidas Yeezy Boost 350 V2 Zebra",10,640,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.90909090909091
"194","adidas Yeezy Boost 350 V2 Zebra",13,683,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.10454545454545
"195","adidas Yeezy Boost 350 V2 Zebra",11.5,638,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.9
"196","adidas Yeezy Boost 350 V2 Zebra",12,602,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.73636363636364
"197","adidas Yeezy Boost 350 V2 Zebra",9.5,590,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.68181818181818
"198","adidas Yeezy Boost 350 V2 Zebra",14,566,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.57272727272727
"199","adidas Yeezy Boost 350 V2 Zebra",10.5,577,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.62272727272727
"200","adidas Yeezy Boost 350 V2 Zebra",10.5,591,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.68636363636364
"201","adidas Yeezy Boost 350 V2 Zebra",13,645,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.93181818181818
"202","adidas Yeezy Boost 350 V2 Zebra",9,565,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.56818181818182
"203","adidas Yeezy Boost 350 V2 Zebra",5.5,723,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.28636363636364
"204","adidas Yeezy Boost 350 V2 Zebra",9.5,625,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.84090909090909
"205","adidas Yeezy Boost 350 V2 Zebra",10,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.88636363636364
"206","adidas Yeezy Boost 350 V2 Zebra",5,700,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.18181818181818
"207","adidas Yeezy Boost 350 V2 Zebra",11,615,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.79545454545455
"208","adidas Yeezy Boost 350 V2 Zebra",14,597,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.71363636363636
"209","adidas Yeezy Boost 350 V2 Zebra",9,575,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.61363636363636
"210","adidas Yeezy Boost 350 V2 Zebra",10,630,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.86363636363636
"211","adidas Yeezy Boost 350 V2 Zebra",11,665,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.02272727272727
"212","adidas Yeezy Boost 350 V2 Zebra",9,614,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.79090909090909
"213","adidas Yeezy Boost 350 V2 Zebra",11.5,630,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.86363636363636
"214","adidas Yeezy Boost 350 V2 Zebra",10,645,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.93181818181818
"215","adidas Yeezy Boost 350 V2 Zebra",10,625,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.84090909090909
"216","adidas Yeezy Boost 350 V2 Zebra",13,689,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.13181818181818
"217","adidas Yeezy Boost 350 V2 Zebra",9,600,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.72727272727273
"218","adidas Yeezy Boost 350 V2 Zebra",6.5,825,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.75
"219","adidas Yeezy Boost 350 V2 Zebra",10.5,644,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.92727272727273
"220","adidas Yeezy Boost 350 V2 Zebra",14,600,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.72727272727273
"221","adidas Yeezy Boost 350 V2 Zebra",9,605,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.75
"222","adidas Yeezy Boost 350 V2 Zebra",13,645,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.93181818181818
"223","adidas Yeezy Boost 350 V2 Zebra",14,619,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.81363636363636
"224","adidas Yeezy Boost 350 V2 Zebra",14,579,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.63181818181818
"225","adidas Yeezy Boost 350 V2 Zebra",17,746,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.39090909090909
"226","adidas Yeezy Boost 350 V2 Zebra",9,575,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.61363636363636
"227","adidas Yeezy Boost 350 V2 Zebra",11.5,675,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.06818181818182
"228","adidas Yeezy Boost 350 V2 Zebra",8,505,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.29545454545455
"229","adidas Yeezy Boost 350 V2 Zebra",8,505,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.29545454545455
"230","adidas Yeezy Boost 350 V2 Zebra",7,640,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.90909090909091
"231","adidas Yeezy Boost 350 V2 Zebra",9.5,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.88636363636364
"232","adidas Yeezy Boost 350 V2 Zebra",13,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.88636363636364
"233","adidas Yeezy Boost 350 V2 Zebra",10,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.88636363636364
"234","adidas Yeezy Boost 350 V2 Zebra",6.5,640,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.90909090909091
"235","adidas Yeezy Boost 350 V2 Zebra",7,650,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.95454545454545
"236","adidas Yeezy Boost 350 V2 Zebra",9.5,598,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.71818181818182
"237","adidas Yeezy Boost 350 V2 Zebra",12,691,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.14090909090909
"238","adidas Yeezy Boost 350 V2 Zebra",11,675,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.06818181818182
"239","adidas Yeezy Boost 350 V2 Zebra",12.5,726,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.3
"240","adidas Yeezy Boost 350 V2 Zebra",9,580,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.63636363636364
"241","adidas Yeezy Boost 350 V2 Zebra",6,721,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.27727272727273
"242","adidas Yeezy Boost 350 V2 Zebra",8,530,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.40909090909091
"243","adidas Yeezy Boost 350 V2 Zebra",10,608,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.76363636363636
"244","adidas Yeezy Boost 350 V2 Zebra",10,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.88636363636364
"245","adidas Yeezy Boost 350 V2 Zebra",6,702,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.19090909090909
"246","adidas Yeezy Boost 350 V2 Zebra",10.5,606,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.75454545454545
"247","adidas Yeezy Boost 350 V2 Zebra",10,573,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.60454545454545
"248","adidas Yeezy Boost 350 V2 Zebra",4.5,681,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.09545454545455
"249","adidas Yeezy Boost 350 V2 Zebra",4,745,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.38636363636364
"250","adidas Yeezy Boost 350 V2 Zebra",4,766,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.48181818181818
"251","adidas Yeezy Boost 350 V2 Zebra",10,640,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.90909090909091
"252","adidas Yeezy Boost 350 V2 Zebra",10,600,2017-10-16,"Monday"," October 16, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.72727272727273
"253","adidas Yeezy Boost 350 V2 Zebra",10.5,650,2017-10-15,"Sunday"," October 15, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.95454545454545
"254","adidas Yeezy Boost 350 V2 Zebra",12.5,900,2017-10-15,"Sunday"," October 15, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",3.09090909090909
"255","adidas Yeezy Boost 350 V2 Zebra",14,720,2017-10-15,"Sunday"," October 15, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",2.27272727272727
"256","adidas Yeezy Boost 350 V2 Zebra",12.5,900,2017-10-15,"Sunday"," October 15, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",3.09090909090909
"257","adidas Yeezy Boost 350 V2 Zebra",10,597,2017-10-15,"Sunday"," October 15, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.71363636363636
"258","adidas Yeezy Boost 350 V2 Zebra",9,575,2017-10-15,"Sunday"," October 15, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.61363636363636
"259","adidas Yeezy Boost 350 V2 Zebra",10.5,605,2017-10-15,"Sunday"," October 15, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.75
"260","adidas Yeezy Boost 350 V2 Zebra",5.5,945,2017-10-15,"Sunday"," October 15, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",3.29545454545455
"261","adidas Yeezy Boost 350 V2 Zebra",5,930,2017-10-15,"Sunday"," October 15, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",3.22727272727273
"262","adidas Yeezy Boost 350 V2 Zebra",10.5,629,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.85909090909091
"263","adidas Yeezy Boost 350 V2 Zebra",9.5,568,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.58181818181818
"264","adidas Yeezy Boost 350 V2 Zebra",11.5,616,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.8
"265","adidas Yeezy Boost 350 V2 Zebra",10,585,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.65909090909091
"266","adidas Yeezy Boost 350 V2 Zebra",10.5,589,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.67727272727273
"267","adidas Yeezy Boost 350 V2 Zebra",9,560,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.54545454545455
"268","adidas Yeezy Boost 350 V2 Zebra",9.5,560,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.54545454545455
"269","adidas Yeezy Boost 350 V2 Zebra",11,633,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.87727272727273
"270","adidas Yeezy Boost 350 V2 Zebra",9.5,616,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.8
"271","adidas Yeezy Boost 350 V2 Zebra",9.5,626,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.84545454545455
"272","adidas Yeezy Boost 350 V2 Zebra",9,550,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.5
"273","adidas Yeezy Boost 350 V2 Zebra",8,520,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.36363636363636
"274","adidas Yeezy Boost 350 V2 Zebra",10.5,585,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.65909090909091
"275","adidas Yeezy Boost 350 V2 Zebra",11.5,615,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.79545454545455
"276","adidas Yeezy Boost 350 V2 Zebra",9,541,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.45909090909091
"277","adidas Yeezy Boost 350 V2 Zebra",8.5,535,2017-10-14,"Saturday"," October 14, 2017","Oct 2017","350 V2","multicolor",220,2017-02-25,"Feb 2017",1.43181818181818
